Customer_Id,Customer_City,Customer_Country,Customer_Fname,Customer_Lname,Customer_Segment,Customer_State,Customer_Street,Customer_Zipcode,Latitude,Longitude
13619,Phoenix,EE. UU.,Zelda,Rasmussen,Corporate,AZ,7291 Shady Nectar Cape,85029,33.58987427,-112.1163712
12825,Modesto,EE. UU.,Patience,Tyson,Corporate,CA,1870 Crystal Blossom Towers,95351,37.61849976,-121.0116348
14816,Springfield,EE. UU.,Deanna,Kinney,Corporate,MO,2541 Velvet Forest Wynd,65807,37.15639114,-93.28601074
14707,Chicago,EE. UU.,Lara,Roman,Corporate,IL,4464 Rocky Horse Harbour,60632,41.89523315,-87.73762512
13849,Chicago,EE. UU.,Pandora,Shepherd,Corporate,IL,6830 Wishing Bluff Nook,60628,41.69280624,-87.61715698
13774,Conway,EE. UU.,Skyler,Bryan,Corporate,AR,3428 Broad Corners,72032,35.12646484,-92.45043945
13647,Los Angeles,EE. UU.,Grace,Waller,Corporate,CA,4645 Fallen Timber By-pass,90016,34.03234482,-118.3598175
13790,Opelousas,EE. UU.,Chantale,Charles,Corporate,LA,5548 Tawny Embers Nook,70570,30.65634728,-92.19095612
6226,Weslaco,EE. UU.,John,Jones,Corporate,TX,1773 Hazy Bay,78596,26.14579964,-97.95825195
12593,Citrus Heights,EE. UU.,Hadassah,Gentry,Corporate,CA,7125 Silent Expressway ,95610,38.67052841,-121.26931
12520,Tampa,EE. UU.,Nora,Park,Corporate,FL,6540 Emerald Turnabout ,33624,28.10211754,-82.51211548
12484,Strongsville,EE. UU.,Lunea,Mcdonald,Corporate,OH,1040 Hazy Timber Lookout,44136,41.30748749,-81.83231354
12732,Detroit,EE. UU.,Karina,Reeves,Corporate,MI,7370 Sleepy Way ,48213,42.39391327,-83.00836945
12623,Antioch,EE. UU.,Ria,Maddox,Corporate,CA,8771 Middle Quail Heath,94509,36.84513855,-119.8804779
12730,Newark,EE. UU.,Madeson,Berry,Corporate,DE,6030 Clear Log Close,19711,39.67436981,-75.76576996
12567,Methuen,EE. UU.,Karleigh,Parsons,Corporate,MA,8632 Bright Route ,1844,42.72396851,-71.18476868
12531,Hyattsville,EE. UU.,Morgan,Richardson,Corporate,MD,3587 Thunder Rise ,20783,38.98764038,-76.95479584
12709,Jamaica,EE. UU.,Blossom,Ramos,Corporate,NY,8950 Thunder Fawn Farm,11435,40.70252991,-73.8146286
14947,Apex,EE. UU.,Linda,Campbell,Corporate,NC,122 Stony Quail Canyon,27502,35.72746658,-78.85482025
14928,Clementon,EE. UU.,Tamara,Kane,Corporate,NJ,4863 Indian Lane,8021,39.81664658,-74.98467255
12941,Scottsdale,EE. UU.,Lavinia,Wilkerson,Corporate,AZ,6281 Amber Autumn Hill,85254,33.52914047,-111.9256134
14345,Carson,EE. UU.,Hedy,Hester,Corporate,CA,8270 Tawny Butterfly Inlet,90745,33.83131027,-118.2677536
13525,Raleigh,EE. UU.,Rowan,Dorsey,Corporate,NC,2538 Sunny Beacon Vale,27606,35.81178284,-78.5975647
14380,Crystal Lake,EE. UU.,Odessa,Melendez,Corporate,IL,9929 Hidden Berry Campus,60014,42.24145126,-88.27947235
13521,Frankfort,EE. UU.,Ila,Bond,Corporate,KY,45 Misty Brook Bend,40601,38.11861801,-84.96742249
13413,Garden Grove,EE. UU.,Tatiana,Lynn,Corporate,CA,7262 Emerald Boulevard ,92840,33.77366638,-118.0033035
13269,Dubuque,EE. UU.,Gretchen,Durham,Corporate,IA,9188 Bright Crossing ,52001,42.50378037,-90.6690979
14215,South Ozone Park,EE. UU.,Christen,Bowen,Corporate,NY,3520 Hidden Circle,11420,40.67544937,-73.81114197
13088,Alpharetta,EE. UU.,Jillian,Vang,Corporate,GA,6312 Noble Apple Woods,30022,33.99850845,-84.2793808
14301,Detroit,EE. UU.,Mariam,Cross,Corporate,MI,7559 Quiet Nectar Grounds,48205,42.42877197,-82.98252869
14246,Antioch,EE. UU.,Lareina,Ortiz,Corporate,CA,5138 Quiet Via,94509,38.00168991,-121.8279724
14529,San Diego,EE. UU.,Irma,Wooten,Corporate,CA,9079 Dewy Deer Harbour,92117,32.77581406,-117.135437
13497,Norcross,EE. UU.,Ocean,Taylor,Corporate,GA,2146 Old Trace,30093,33.93463516,-84.18406677
13226,Honolulu,EE. UU.,Audrey,Hoffman,Corporate,HI,5652 Thunder Crossing ,96817,21.32080078,-157.8613892
13280,Las Vegas,EE. UU.,Maggie,Workman,Corporate,NV,2262 Green Wharf ,89101,36.16954041,-115.1335526
14295,Milwaukee,EE. UU.,Mercedes,Koch,Corporate,WI,7509 Harvest Highlands,53209,43.05253601,-88.00619507
14753,Santa Cruz,EE. UU.,Roanna,Adkins,Corporate,CA,2929 Easy Barn Byway,95060,36.95898438,-122.0321121
14879,Stone Mountain,EE. UU.,Lois,Daniel,Corporate,GA,8478 Foggy Log Nook,30083,33.81931305,-84.17552948
14876,Alhambra,EE. UU.,Anastasia,Moss,Corporate,CA,2717 Little Ledge,91801,38.6956749,-120.9910202
13947,Wichita,EE. UU.,Britanney,Hooper,Corporate,KS,6826 Wishing Walk,67212,37.69120026,-97.42577362
14819,Westerville,EE. UU.,Melyssa,Cotton,Corporate,OH,650 Quiet Spring Autoroute,43081,40.11835098,-82.92810822
12810,Mesa,EE. UU.,Destiny,Cooke,Corporate,AZ,4062 Rocky Fox Limits,85204,33.41001129,-111.7717972
12809,Union City,EE. UU.,Debra,Valenzuela,Corporate,NJ,7487 Silver Square ,7087,40.7615242,-74.03826904
13618,Miami,EE. UU.,Veronica,Hayes,Corporate,FL,5365 Tawny Apple Limits,33147,25.82507515,-80.19588471
14852,Houston,EE. UU.,Alfreda,Mathis,Corporate,TX,569 Hazy Wynd,77088,29.66958237,-95.24147034
12751,Modesto,EE. UU.,Kelsie,Harrison,Corporate,CA,1846 Cotton Oak Parkway,95350,37.68267441,-121.0301971
2702,Honolulu,EE. UU.,Mary,Butler,Corporate,HI,6496 Noble Fawn Heights,96816,21.28647041,-157.7978058
13723,Methuen,EE. UU.,Patience,Castro,Corporate,MA,5717 Quiet Dell,1844,42.72396851,-71.18476868
13720,Chino Hills,EE. UU.,Alika,Morales,Corporate,CA,2024 Heather Village,91709,33.99795914,-117.7616272
13810,Miami,EE. UU.,Cassandra,Sanchez,Corporate,FL,5505 Cinder Wagon Maze,33186,25.82634926,-80.19590759
13863,Weslaco,EE. UU.,Giselle,Santiago,Corporate,TX,9650 Easy Autoroute,78596,26.16252518,-97.98887634
14863,Brooklyn,EE. UU.,Nichole,Cardenas,Corporate,NY,4599 Merry Pointe,11236,40.64571381,-73.8972168
12817,Fairfield,EE. UU.,Quail,Marshall,Corporate,OH,3491 Indian Pony Edge,45014,39.35150528,-84.54999542
13808,Virginia Beach,EE. UU.,Whitney,Carpenter,Corporate,VA,4010 Stony Mountain Wood,23464,36.80849838,-76.20897675
12632,Dearborn,EE. UU.,Fiona,Mccall,Corporate,MI,4179 Merry Wood ,48126,42.29296112,-83.1806488
12631,Modesto,EE. UU.,Moana,Patrick,Corporate,CA,9363 Dusty Butterfly Extension,95350,37.62327957,-121.1444473
12573,Broken Arrow,EE. UU.,Charissa,Nelson,Corporate,OK,182 Bright Embers Cove,74012,36.03966141,-95.80953217
12566,Aurora,EE. UU.,Sophia,Simpson,Corporate,IL,9897 Sunny Via ,60504,41.72254562,-88.27864075
15060,Harvey,EE. UU.,Mia,Shields,Corporate,IL,4135 Old Hickory Bend,60426,41.8142395,-87.89003754
15132,Memphis,EE. UU.,Gisela,Gray,Corporate,TN,1134 Heather Treasure Vale,38128,35.19882584,-89.90473938
15041,Livermore,EE. UU.,Iris,Faulkner,Corporate,CA,4958 Shady Zephyr Gardens,94550,37.7397995,-121.7699966
12946,Hialeah,EE. UU.,Marah,Obrien,Corporate,FL,5420 Rocky Port ,33010,25.82266045,-80.28019714
13022,San Marcos,EE. UU.,Constance,Gomez,Corporate,TX,1655 Little Bear Circle,78666,29.85276985,-97.93991852
12504,Peoria,EE. UU.,Kelsey,Cobb,Corporate,AZ,376 Silver Terrace ,85345,33.57873154,-112.266098
12681,Yonkers,EE. UU.,Martha,Compton,Corporate,NY,6425 Thunder Impasse ,10701,40.93209076,-73.89285278
3626,Oceanside,EE. UU.,Stephen,Garza,Corporate,CA,2790 Cinder Bend,92056,33.20178986,-117.3411407
4052,Columbus,EE. UU.,Mary,Smith,Corporate,GA,2657 Little Arbor,31907,32.52082825,-84.88657379
9543,Huntington Beach,EE. UU.,Mary,Allen,Corporate,CA,4280 Hazy Cloud Trail,92646,33.66059876,-117.978447
18081,Sugar Land,EE. UU.,Meghan,Rasmussen,Corporate,TX,9552 Golden Hill,77478,29.62356949,-95.60272217
8182,Tucson,EE. UU.,Matthew,Meyer,Corporate,AZ,1787 Wishing Path,85746,32.15084076,-111.0030136
15988,La Mesa,EE. UU.,Clio,Mccall,Corporate,CA,4951 Misty Pioneer Mall,91941,32.76065064,-117.0166702
17705,Anaheim,EE. UU.,Jorden,Holder,Corporate,CA,5709 Old Vista,92804,33.82387161,-118.0073929
15521,Cleveland,EE. UU.,Basia,Copeland,Corporate,OH,4208 High Promenade,44102,41.44094086,-81.70545197
20117,San Francisco,EE. UU.,Ella,Jenkins,Corporate,CA,8885 Hidden Prairie Trace,94112,37.71640396,-122.4407883
20078,Brownsville,EE. UU.,Gretchen,Franklin,Corporate,TX,7988 High Jetty,78521,25.94593239,-97.42375946
18917,Garland,EE. UU.,Ori,Nieves,Corporate,TX,2923 Hazy Autoroute,75040,32.94395828,-96.64823151
15219,Middletown,EE. UU.,Quynn,Knapp,Corporate,OH,5855 Rocky Forest Place,45044,39.44352341,-84.42760468
16209,Tempe,EE. UU.,Willow,Roberts,Corporate,AZ,9453 High Concession,85283,33.35738754,-111.9551849
18615,Chicago,EE. UU.,Ann,Guerrero,Corporate,IL,9140 Clear Concession,60640,41.96846008,-87.65660858
18949,Fontana,EE. UU.,Ruth,Franks,Corporate,CA,5721 Fallen Pony Cove,92336,34.15697479,-117.4821548
18191,Phoenix,EE. UU.,Hollee,Boyd,Corporate,AZ,5319 Grand Dale Street,85040,33.40356064,-112.0214005
18243,Pekin,EE. UU.,Sophia,Sykes,Corporate,IL,1898 Noble Valley,61554,40.5472374,-89.66452026
18049,Morristown,EE. UU.,Jael,Goff,Corporate,NJ,5985 Jagged Oak Abbey,7960,40.79858398,-74.4823761
16517,Dallas,EE. UU.,Shelby,Flowers,Corporate,TX,2484 Golden Wagon Pointe,75228,32.81010819,-96.68649292
16480,Plano,EE. UU.,Katell,Hayden,Corporate,TX,6629 Iron Embers View,75023,33.03203583,-96.84355927
16530,Clementon,EE. UU.,Nicole,Hayes,Corporate,NJ,7419 Lost Grove Street,8021,39.81664658,-74.98467255
16421,Chillicothe,EE. UU.,Tamara,Schroeder,Corporate,OH,2745 Heather Quail Parkway,45601,39.33096314,-82.97971344
19059,Woodbridge,EE. UU.,Freya,Greer,Corporate,VA,1866 Velvet Forest Field,22193,37.16918945,-76.54801178
15764,Chicago,EE. UU.,Pearl,Hopkins,Corporate,IL,7715 Foggy Robin Valley,60610,41.90405655,-87.63127899
15886,Diamond Bar,EE. UU.,Carolyn,Sellers,Corporate,CA,2830 Velvet Pathway,91765,33.97376633,-117.8378296
15849,Madera,EE. UU.,Brenna,Graves,Corporate,CA,7885 Broad Heights,93638,36.97071075,-120.0588531
18319,Rialto,EE. UU.,Veda,Bolton,Corporate,CA,8399 Cotton Crossing,92376,34.1004982,-117.3561707
18462,Rego Park,EE. UU.,Cally,Stewart,Corporate,NY,430 Little Beach,11374,40.73192978,-73.8688736
16003,Honolulu,EE. UU.,Imani,Hunter,Corporate,HI,7975 Honey Valley,96822,21.30562019,-157.8386993
16019,Goleta,EE. UU.,Whilemina,Martinez,Corporate,CA,5530 Emerald Elk Mews,93117,34.41292954,-119.8607178
18298,Baltimore,EE. UU.,Shoshana,Noel,Corporate,MD,6417 Silent Hickory Private,21206,39.35268021,-76.52410889
20531,Austin,EE. UU.,Darrel,Ruiz,Corporate,TX,9995 High Robin Pointe,78745,30.20363426,-97.7858963
20405,Rowland Heights,EE. UU.,Yetta,Garrison,Corporate,CA,3283 Gentle Lake Landing,91748,34.00062561,-117.9077301
20746,Riverside,EE. UU.,Roanna,Macias,Corporate,CA,618 Red Villas,92504,33.89326096,-117.5031662
17500,Los Angeles,EE. UU.,Belle,Schultz,Corporate,CA,5259 Pleasant Goose Orchard,90037,34.00309753,-118.2871094
18347,Los Angeles,EE. UU.,Ray,,Corporate,CA,131 Sunny Treasure Green,90027,34.02034378,-118.1889648
20726,Memphis,EE. UU.,Quon,Cooke,Corporate,TN,9381 Clear Glade,38109,35.0965271,-90.06786346
20671,North Richland Hills,EE. UU.,Zia,Floyd,Corporate,TX,833 Amber Anchor Glen,76180,32.83925629,-97.20110321
17460,Dallas,EE. UU.,Zoe,Cardenas,Corporate,TX,4948 Stony Close,75287,33.00526428,-96.82467651
15939,Philadelphia,EE. UU.,Bo,Nolan,Corporate,PA,1380 Cinder Campus,19148,39.92321014,-75.16308594
17424,Rego Park,EE. UU.,Dominique,Riddle,Corporate,NY,8569 Emerald Blossom Concession,11374,40.73192978,-73.8688736
17514,Apex,EE. UU.,Kelsie,Conley,Corporate,NC,8249 Misty End,27502,35.73103714,-78.85575104
18022,Newark,EE. UU.,Xaviera,Rollins,Corporate,OH,9042 Little Barn Mountain,43055,40.06034088,-82.40966034
17351,Houston,EE. UU.,Karly,Bruce,Corporate,TX,186 Iron Pond Byway,77084,29.82346726,-95.05832672
20506,Richmond,EE. UU.,Imani,Garcia,Corporate,TX,6894 Heather Estates,77469,29.58152199,-95.76487732
17654,Harvey,EE. UU.,Ann,Weber,Corporate,IL,4135 Old Hickory Bend,60426,41.8142395,-87.89003754
20414,San Antonio,EE. UU.,Sybill,Gray,Corporate,TX,4554 Indian Point,78223,29.37377548,-98.46685791
17688,Weslaco,EE. UU.,Haviva,Sherman,Corporate,TX,266 Hazy Sky Bank,78596,26.16252518,-97.98887634
20628,Fort Worth,EE. UU.,Sydnee,Cantrell,Corporate,TX,7844 Rocky Deer Avenue,76116,32.73230743,-97.47290802
15520,Chicago,EE. UU.,Carolyn,Graves,Corporate,IL,5182 Noble Prairie Heath,60637,41.7828064,-87.61464691
15393,Lynnwood,EE. UU.,Avye,Tillman,Corporate,WA,7368 Blue Road,98037,47.84322357,-122.2460785
15604,Chicago,EE. UU.,Molly,Mathis,Corporate,IL,2915 Cotton Meadow,60649,41.895607,-87.70032501
15567,Carlsbad,EE. UU.,Simone,Mullen,Corporate,CA,3358 Middle Ridge,92009,33.0895195,-117.2552032
15477,Chicago,EE. UU.,Lael,Rush,Corporate,IL,7897 Foggy Estates,60651,41.98441696,-87.82327271
15417,Moreno Valley,EE. UU.,Catherine,Boyer,Corporate,CA,5127 Sleepy Via,92557,33.94717026,-117.253624
15522,Tampa,EE. UU.,Xandra,Callahan,Corporate,FL,2513 Sleepy Log Grounds,33614,28.03085518,-82.50086212
17574,Hanover,EE. UU.,Anika,Craig,Corporate,PA,2905 Quiet River Trail,17331,39.77856445,-77.00733185
15160,Los Angeles,EE. UU.,Cora,Lamb,Corporate,CA,2433 Thunder Grove Place,90004,34.07558823,-118.2997131
15141,Hanover,EE. UU.,Amanda,Poole,Corporate,PA,8679 Dusty Creek Place,17331,39.79858017,-77.03074646
17064,Fort Lauderdale,EE. UU.,Ivy,Nelson,Corporate,FL,5074 Grand Rabbit Promenade,33313,26.15128136,-80.21017456
15267,Los Angeles,EE. UU.,Mariam,Fischer,Corporate,CA,3810 Crystal Plaza,90063,34.04621506,-118.1860352
16204,Miami,EE. UU.,Halla,Bates,Corporate,FL,7190 Silent Timber Mews,33155,25.84094238,-80.19566345
17762,Chicago,EE. UU.,Desirae,Carson,Corporate,IL,5284 Emerald Abbey,60623,41.95331574,-87.75939179
19843,Bristol,EE. UU.,Zia,Conley,Corporate,CT,97 Burning Landing,6010,41.68669891,-72.89073944
17223,Moline,EE. UU.,Abra,Clarke,Corporate,IL,1991 Crystal Gate Boulevard,61265,41.49992752,-90.51541138
17165,El Centro,EE. UU.,Rama,Burt,Corporate,CA,9174 Umber Zephyr Run,92243,32.79295349,-115.5588074
18622,Richmond,EE. UU.,Yolanda,Colon,Corporate,KY,5546 Rocky Cloud Beach,40475,37.74456787,-84.29749298
19785,Glendale,EE. UU.,Jayme,Church,Corporate,AZ,636 Middle Mountain Farms,85301,33.5399437,-112.1772079
20018,Bronx,EE. UU.,Octavia,Beasley,Corporate,NY,6791 Misty Pike,10466,40.8907814,-73.85758209
17756,Annapolis,EE. UU.,Cherokee,Baldwin,Corporate,MD,2236 Sunny Front,21401,38.98915863,-76.54219818
18973,Lawrence,EE. UU.,Donna,Grant,Corporate,MA,2387 Harvest Subdivision,1841,42.71463394,-71.16407776
20232,Strongsville,EE. UU.,Zenaida,Guthrie,Corporate,OH,6544 Hazy Blossom Expressway,44136,41.3469696,-81.82631683
15254,Michigan City,EE. UU.,Xena,Lindsay,Corporate,IN,6174 Honey Lookout,46360,41.68772507,-86.94359589
17033,Lancaster,EE. UU.,Maxine,Massey,Corporate,PA,3399 Little Dale,17603,40.00903702,-76.39564514
17051,West Jordan,EE. UU.,Cleo,Bishop,Corporate,UT,4448 Bright Pike,84084,40.62195587,-111.9332733
19814,Chicago,EE. UU.,Hedwig,Huffman,Corporate,IL,8352 Pleasant Rise Valley,60621,41.77276993,-87.63503265
17859,Costa Mesa,EE. UU.,Jaden,Franks,Corporate,CA,7119 Umber View Mountain,92626,33.67670822,-117.9219055
16316,Bakersfield,EE. UU.,Wynter,Wooten,Corporate,CA,7628 Silent Bluff Street,93307,35.28753662,-119.0029526
18242,Washington,EE. UU.,Mechelle,Silva,Corporate,DC,2083 Sleepy Berry Landing,20020,38.8549614,-76.96936035
18112,Saint Charles,EE. UU.,Grace,Grant,Corporate,MO,7613 Amber Willow Manor,63301,38.77838135,-90.50777435
18111,Columbus,EE. UU.,Shellie,Marsh,Corporate,OH,1763 Dusty Trace,43230,40.0230751,-82.8732605
18072,Orange Park,EE. UU.,Carolyn,Webster,Corporate,FL,8830 Lost View Circle,32073,30.18182945,-81.74115753
18071,Chicago,EE. UU.,Renee,Francis,Corporate,IL,7897 Foggy Estates,60651,41.98441696,-87.82327271
19051,Lakewood,EE. UU.,Justina,Austin,Corporate,OH,9699 Cotton Autoroute,44107,40.52737045,-81.26895905
16386,York,EE. UU.,May,Stevens,Corporate,PA,1056 Cotton Run,17402,39.95331574,-76.64919281
15806,Hialeah,EE. UU.,Jorden,Edwards,Corporate,FL,5723 Cinder Loop,33016,25.87724495,-80.33294678
15679,Hamilton,EE. UU.,Azalia,Randolph,Corporate,OH,2737 Noble Edge,45011,39.3805542,-84.53031921
15714,Brooklyn,EE. UU.,Olga,Erickson,Corporate,NY,5368 Green Front,11203,40.65559006,-73.9330368
18822,Garden Grove,EE. UU.,Noel,Combs,Corporate,CA,660 Wishing Path,92843,33.77434921,-117.9047775
18821,Levittown,EE. UU.,Karly,Gardner,Corporate,NY,7596 Silent Mews,11756,40.72494888,-73.52056122
18784,Columbus,EE. UU.,Aileen,Solomon,Corporate,GA,9853 Foggy Anchor Extension,31907,32.59525681,-84.90901184
18783,Fresno,EE. UU.,Cameron,Bradshaw,Corporate,CA,8470 Amber Street,93722,36.85815048,-119.7859116
15762,Elmhurst,EE. UU.,Maya,Owens,Corporate,IL,1269 Tawny Key,60126,41.90410233,-87.93784332
15707,Los Angeles,EE. UU.,Chastity,Baker,Corporate,CA,8711 Dusty Deer Valley,90043,33.98547363,-118.3382416
15702,Chicago,EE. UU.,Lareina,Cooper,Corporate,IL,8217 Fallen Panda Walk,60649,41.75909424,-87.56176758
17648,Milpitas,EE. UU.,Tasha,Massey,Corporate,CA,4166 Iron Pioneer Byway,95035,37.43395615,-121.8810654
20497,Indio,EE. UU.,Winter,Logan,Corporate,CA,1828 Iron Goose Mount,92201,33.71219254,-116.2354202
18460,Houston,EE. UU.,Nomlanga,Mccarty,Corporate,TX,5161 Crystal Quail Jetty,77015,29.7805748,-95.17199707
17975,Tucson,EE. UU.,Indigo,Flowers,Corporate,AZ,6030 Emerald Key,85713,32.19657517,-111.0930252
18495,Santa Clara,EE. UU.,Amena,May,Corporate,CA,214 Harvest Pony Mews,95051,37.34420395,-121.9884415
17938,Beloit,EE. UU.,Rachel,Jenkins,Corporate,WI,2734 Hazy Butterfly Circle,53511,42.50544357,-89.04527283
20674,Pico Rivera,EE. UU.,Willow,Craig,Corporate,CA,1658 Rustic Elk Lane,90660,33.97396088,-118.1019516
20403,El Centro,EE. UU.,Mara,Valencia,Corporate,CA,5407 Rustic Forest Pines,92243,32.79295349,-115.5588074
17516,Philadelphia,EE. UU.,Alexa,Zamora,Corporate,PA,437 Heather Quail Concession,19148,39.92321014,-75.16308594
20688,Ballwin,EE. UU.,Haviva,Austin,Corporate,MO,2395 Thunder Farms,63021,38.58826065,-90.49710083
17986,Brooklyn,EE. UU.,Ila,Little,Corporate,NY,4466 Little Grove,11235,40.58182907,-73.95973206
15993,Las Vegas,EE. UU.,Basia,Haley,Corporate,NV,6728 Wishing Parkway,89103,36.11117935,-115.2110291
20558,Laredo,EE. UU.,Blossom,Lee,Corporate,TX,4617 Sunny Range,78040,27.50863648,-99.50951386
15990,Los Angeles,EE. UU.,Mallory,Cardenas,Corporate,CA,661 Lost Ridge,90001,33.96017456,-118.2632217
18880,El Paso,EE. UU.,Lareina,Daniels,Corporate,TX,4187 Quiet Butterfly Grove,79927,31.65174103,-106.2676239
18320,San Jose,EE. UU.,Shaeleigh,Mosley,Corporate,CA,5582 Hazy Prairie Knoll,95148,37.32554245,-121.7993469
20555,Ann Arbor,EE. UU.,Xantha,Dalton,Corporate,MI,9775 Jagged Wagon Drive,48103,42.26944733,-83.7731247
20447,Chicago,EE. UU.,Germane,Kramer,Corporate,IL,1531 Jagged Dale Heath,60660,41.89580154,-87.6660614
17508,Las Vegas,EE. UU.,Jillian,Small,Corporate,NV,8460 Green Cloud Run,89103,36.11117935,-115.2110291
15428,Newark,EE. UU.,Sylvia,Nunez,Corporate,OH,9042 Little Barn Mountain,43055,40.06034088,-82.40966034
15661,Ann Arbor,EE. UU.,Piper,Jennings,Corporate,MI,3282 Silent Autoroute,48103,42.23929215,-83.77120972
15676,West Jordan,EE. UU.,Jolie,Frank,Corporate,UT,1524 Amber Lagoon Subdivision,84084,40.62427139,-111.9338074
15329,Los Angeles,EE. UU.,Amelia,Nash,Corporate,CA,1866 Velvet Forest Field,90001,33.9601059,-118.2392502
18671,Miami,EE. UU.,Alexis,Wilcox,Corporate,FL,6045 Green Valley,33162,25.92886925,-80.16287231
15400,Saint Paul,EE. UU.,Regina,Herring,Corporate,MN,9911 Cinder End,55124,44.72552109,-93.20613098
15613,Irvington,EE. UU.,Maryam,Mcneil,Corporate,NJ,8790 Broad Avenue,7111,40.73097992,-74.22322846
15595,Cleveland,EE. UU.,Josephine,Maxwell,Corporate,OH,5485 Sleepy Hollow,44118,41.51570129,-81.57466888
17226,Pompano Beach,EE. UU.,Cecilia,Landry,Corporate,FL,9607 Merry Grove,33068,26.21472931,-80.23004913
19018,Ballwin,EE. UU.,Kai,Goodwin,Corporate,MO,4089 Tawny Prairie Thicket,63021,38.58826065,-90.49710083
17063,Union City,EE. UU.,Aileen,Bradford,Corporate,NJ,2056 Misty Grove Rise,7087,40.7615242,-74.03826904
18942,South Ozone Park,EE. UU.,Leilani,Mckenzie,Corporate,NY,5616 Little Lagoon Street,11420,40.67544937,-73.81114197
19965,Potomac,EE. UU.,Larisa,Huff,Corporate,MD,6121 Silent Street,20854,39.48036194,-77.78746796
15276,Brighton,EE. UU.,Cheryl,Mendoza,Corporate,MA,7885 Misty Knoll,2135,42.34962845,-71.15328217
16178,Cupertino,EE. UU.,Iola,Williams,Corporate,CA,3663 Umber Cloud Arbor,95014,37.32278061,-122.062912
17755,Stone Mountain,EE. UU.,Cally,Leonard,Corporate,GA,8548 Heather Gate,30083,33.81931305,-84.17552948
19854,Fullerton,EE. UU.,Karina,Navarro,Corporate,CA,3582 Quiet Cider Lane,92833,33.86329651,-117.9716263
20051,San Diego,EE. UU.,Cleo,Merrill,Corporate,CA,6610 Foggy Nectar Front,92114,32.70333099,-117.0296478
15256,Chicago,EE. UU.,Janna,Walter,Corporate,IL,3144 Easy Cider Cove,60617,41.73297119,-87.54953003
18972,Los Angeles,EE. UU.,Leila,Schneider,Corporate,CA,454 Old Glade,90003,33.98764038,-118.2705536
16265,El Paso,EE. UU.,Rebeca,Weber,Corporate,TX,3262 High Trail,79924,31.851717,-106.4588165
16190,Columbus,EE. UU.,Brenna,Haley,Corporate,GA,9853 Foggy Anchor Extension,31907,32.59525681,-84.90901184
17875,Aurora,EE. UU.,Shay,Welch,Corporate,CO,3497 Quiet Bear Towers,80012,39.65368652,-104.8682022
18108,Las Vegas,EE. UU.,Miriam,Wilson,Corporate,NV,2839 Red Robin Lookout,89119,36.13700867,-115.1615906
16403,Saint Paul,EE. UU.,Quemby,Wilkerson,Corporate,MN,3405 Golden Bear Swale,55104,44.96070862,-93.16983795
16506,Bridgeton,EE. UU.,Myra,Farley,Corporate,NJ,5351 Old Pine Village,8302,39.44585037,-75.22688294
17632,Long Beach,EE. UU.,Francesca,Bradley,Corporate,CA,2488 Dusty By-pass,90806,33.80229187,-118.1892242
20737,Saint Paul,EE. UU.,Germaine,Cherry,Corporate,MN,2351 Hidden Pike,55112,45.08919144,-93.21083832
16060,Lutz,EE. UU.,Dana,Flores,Corporate,FL,9044 Round Private,33549,28.08681297,-82.43898773
19786,Miami,EE. UU.,Naomi,Wynn,Corporate,FL,3729 Cinder Grove Concession,33157,25.58456993,-80.37361145
17758,Miami,EE. UU.,Nell,Valentine,Corporate,FL,2459 Velvet Brook Woods,33175,25.74613953,-80.39176178
3290,San Jose,EE. UU.,Linda,Smith,Home Office,CA,5582 Hazy Prairie Knoll,95148,37.32554245,-121.7993469
8287,Glenview,EE. UU.,Mary,Smith,Home Office,IL,1995 Burning Fox Mountain,60025,42.07281494,-87.80862427
1421,Caguas,Puerto Rico,Karen,Farmer,Consumer,PR,3927 Rustic Mews,725,18.22582436,-66.37055969
3491,San Diego,EE. UU.,Diane,Barrett,Consumer,CA,1557 Harvest Pond Canyon,92126,32.90143967,-117.1196289
11049,Milpitas,EE. UU.,Mary,Smith,Consumer,CA,7894 Misty Dale,95035,37.43395615,-121.8810654
7484,North Hills,EE. UU.,Mary,Schmidt,Consumer,CA,4089 Shady Goose Mountain,91343,34.23563004,-118.4847031
3798,Toms River,EE. UU.,Amber,Armstrong,Consumer,NJ,659 Iron Manor,8753,39.95728302,-74.19393158
4897,Bellflower,EE. UU.,Mary,Garcia,Consumer,CA,7502 Dewy Square,90706,34.38762283,-117.416748
10879,Jacksonville,EE. UU.,Maria,Ruiz,Consumer,FL,5325 Lost Horse Mews,32225,30.35342217,-81.51309204
2054,Palo Alto,EE. UU.,Olivia,Davis,Consumer,CA,9922 Broad Valley,94303,37.46242523,-122.1393967
9169,Phoenix,EE. UU.,Mary,Neal,Consumer,AZ,4388 Burning Goose Ridge,85033,33.4926796,-112.2088623
12577,Brooklyn,EE. UU.,Meredith,Hobbs,Consumer,NY,1526 Broad Mountain Plaza,11203,40.63588715,-73.94223023
12738,Fullerton,EE. UU.,Libby,Riddle,Consumer,CA,3582 Quiet Cider Lane,92833,33.86329651,-117.9716263
12558,Cincinnati,EE. UU.,Freya,Mckay,Consumer,OH,7573 Cozy Goose Road,45238,39.36290741,-84.39199066
12575,San Diego,EE. UU.,Haviva,Fields,Consumer,CA,9468 Red Corner ,92104,32.75012589,-117.1374207
